0.0	1.1851687e-5	5.7742298e-5	0.00012697952	0.00020931945	0.00030514965	0.00041643053	0.0005437794	0.00068536197	0.00083927636	0.0010036209	0.0011764938	0.0013559933	0.0015396659	0.0017190131	0.0018910595	0.002054991	0.0022099928	0.0023552515	0.0024899524	0.002613281	0.0027244235	0.0028225654	0.0029053544	0.0029683888	0.0030118104	0.0030360098	0.0030413796	0.0030283115	0.0029971981	0.0029484308	0.0028824017	0.0027995026	0.0027001258	0.0025846635	0.0024547307	0.002318699	0.002178899	0.0020363252	0.0018919708	0.0017468287	0.0016018922	0.0014581556	0.0013166117	0.0011782539	0.0010440756	0.0009150699	0.00079223095	0.0006776918	0.00057816715	0.00049438025	0.00042607184	0.00037298302	0.00033485435	0.00031142661	0.0003024407	0.0003076373	0.00032675712	0.0003595412	0.00040573024	0.00046506463	0.00053728576	0.00062213367	0.0007193502	0.0008286756	0.00094872597	0.0010651924	0.0011733912	0.0012728011	0.0013628984	0.00144316	0.0015130638	0.0015720862	0.0016197053	0.0016553977	0.0016786404	0.0016889109	0.0016856863	0.0016684437	0.0016366602	0.0015898133	0.0015273797	0.0014488667	0.0013556393	0.0012494986	0.0011315994	0.0010030944	0.0008651379	0.0007188851	0.0005654877	0.0004061017	0.00024187872	7.397388e-5	-9.645788e-5	-0.00026826496	-0.00044029122	-0.0006090868	-0.0007636793	-0.00090290594	-0.0010269018	-0.0011357985	-0.0012297304	-0.0013088296	-0.0013732293	-0.001423063	-0.0014584631	-0.0014795639	-0.0014864973	-0.001479397	-0.0014583957	-0.001423627	-0.0013752229	-0.0013133181	-0.0012380449	-0.0011495365	-0.0010479245	-0.00093334477	-0.00080608064	-0.00067256286	-0.0005367814	-0.00039960444	-0.00026190028	-0.00012454271	1.1600133e-5	0.00014565806	0.00027676276	0.0004040406	0.0005266232	0.00064364227	0.0007542243	0.000857501	0.00095260335	0.001038654	0.0011120418	0.0011705467	0.001214678	0.0012449429	0.0012618505	0.0012659089	0.0012576268	0.0012375127	0.0012060745	0.0011638213	0.0011112614	0.0010489031	0.000977254	0.0008968243	0.00080812146	0.00071165286	0.0006079292	0.0004974579	0.00038074565	0.00025830412	0.00013064002	-1.7379106e-6	-0.00013454018	-0.00026304112	-0.0003863489	-0.0005035719	-0.00061381375
0.0	3.0063436e-5	0.000114809634	0.00024652263	0.0004080593	0.0005990484	0.00082170084	0.001074991	0.0013546407	0.0016573422	0.001979788	0.0023186705	0.0026706823	0.0030314052	0.0033840912	0.0037227503	0.0040456997	0.0043512555	0.0046377345	0.0049034553	0.005146732	0.0053658844	0.005559228	0.0057221306	0.0058461083	0.0059314584	0.0059789643	0.005989405	0.005963564	0.005902222	0.0058061606	0.005676162	0.0055130064	0.0053174775	0.0050903554	0.004834814	0.0045672264	0.004292166	0.004011592	0.0037274626	0.003441736	0.00315637	0.0028733243	0.002594557	0.0023220254	0.0020576885	0.0018035043	0.0015614321	0.0013356842	0.0011395317	0.0009744036	0.00083978643	0.0007351676	0.0006600335	0.0006138706	0.0005961653	0.0006064048	0.0006440752	0.0007086639	0.00079965696	0.0009165406	0.0010588027	0.0012259282	0.001417406	0.0016327215	0.0018691448	0.002098473	0.0023114816	0.0025071513	0.0026844575	0.0028423772	0.0029798897	0.0030959707	0.0031895994	0.0032597524	0.0033054068	0.0033255406	0.0033191314	0.0032851563	0.0032225926	0.0031304192	0.0030076115	0.002853205	0.0026698087	0.0024609286	0.0022288458	0.001975838	0.0017041863	0.0014161719	0.0011140708	0.00080016686	0.00047673527	0.00014605848	-0.00018958206	-0.0005279108	-0.00086664385	-0.0011989884	-0.0015033692	-0.0017775011	-0.0020216494	-0.0022360727	-0.0024210352	-0.002576797	-0.00270362	-0.002801766	-0.0028714964	-0.002913074	-0.0029267592	-0.0029128143	-0.0028715008	-0.0028030807	-0.002707814	-0.0025859654	-0.002437795	-0.0022635648	-0.0020635335	-0.0018379682	-0.0015874265	-0.0013245663	-0.0010572418	-0.000787163	-0.0005160398	-0.00024559288	2.2468073e-5	0.00028642922	0.0005445808	0.0007952022	0.0010365836	0.0012670143	0.0014847748	0.0016881548	0.0018754433	0.002044912	0.0021894486	0.0023046804	0.0023916096	0.0024512352	0.002484559	0.0024925822	0.0024763055	0.0024367303	0.0023748565	0.0022916866	0.002188221	0.0020654611	0.0019244052	0.0017660588	0.0015914204	0.001401489	0.00119727	0.0009797626	0.00074996415	0.00050888234	0.0002575144	-3.1379145e-6	-0.00026462914	-0.0005176548	-0.0007604587	-0.0009912847	-0.0012083681
0.0	4.6825306e-5	0.00016429275	0.00034876217	0.00058367784	0.0008665864	0.0011978393	0.0015723943	0.0019830384	0.0024255635	0.002895762	0.0033894253	0.0039023461	0.0044286638	0.0049439427	0.0054392447	0.0059119845	0.006359573	0.006779424	0.007168951	0.007525565	0.0078466805	0.008129709	0.008367869	0.008549022	0.008673637	0.008742877	0.008757906	0.008719885	0.008629977	0.008489345	0.008299152	0.008060559	0.00777473	0.0074428287	0.007069481	0.006678443	0.006276373	0.005866142	0.00545062	0.0050326753	0.0046151783	0.004201	0.003793009	0.0033940761	0.0030070697	0.0026348594	0.002280317	0.0019496263	0.0016622979	0.0014204315	0.00122327	0.0010700577	0.0009600373	0.0008924518	0.0008665444	0.0008815585	0.00093673693	0.0010313239	0.0011645617	0.0013356932	0.0015439632	0.0017886122	0.0020688872	0.0023840293	0.002730044	0.003065729	0.0033776003	0.0036641571	0.003923892	0.004155299	0.004356877	0.004527118	0.00466452	0.0047675758	0.0048347814	0.0048646326	0.0048556244	0.0048062517	0.0047150096	0.0045803944	0.0044008996	0.004175105	0.0039068456	0.0036012654	0.003261709	0.002891513	0.0024940213	0.0020725774	0.0016305167	0.0011711858	0.0006979196	0.00021406286	-0.0002770405	-0.0007720559	-0.001267636	-0.0017538448	-0.0021991471	-0.0026002037	-0.002957402	-0.003271119	-0.003541742	-0.0037696494	-0.003955224	-0.00409885	-0.0042009065	-0.004261779	-0.0042818473	-0.004261495	-0.004201104	-0.004101057	-0.0039617326	-0.0037835191	-0.0035667955	-0.0033119442	-0.0030193438	-0.0026893844	-0.0023228806	-0.001938346	-0.0015472701	-0.0011521548	-0.0007555019	-0.0003598298	3.2359705e-5	0.0004185591	0.00079626584	0.0011629628	0.0015161473	0.0018533164	0.0021719541	0.002469557	0.002743622	0.00299162	0.0032031413	0.003371786	0.0034990206	0.0035863055	0.0036351073	0.0036468904	0.0036231184	0.003565257	0.0034747687	0.0033531198	0.003201774	0.0030221965	0.0028158478	0.0025841983	0.0023287092	0.0020508424	0.001752068	0.0014338483	0.0010976421	0.0007449236	0.00037715182	-4.2077563e-6	-0.00038679928	-0.0007570097	-0.0011122691	-0.001450008	-0.0017676437
0.0	5.7703863e-5	0.0002034986	0.00043017918	0.0007303929	0.0010990998	0.0015328134	0.002020532	0.002551829	0.0031219986	0.0037263369	0.0043601384	0.0050186994	0.0056951665	0.0063582724	0.006996334	0.0076058595	0.008183353	0.008725321	0.009228272	0.009688712	0.010103147	0.010468082	0.010774769	0.011007897	0.011168122	0.011256973	0.011275976	0.01122666	0.011110551	0.010929177	0.010684065	0.01037674	0.010008735	0.009581572	0.009101198	0.008597925	0.008080285	0.0075519863	0.007016734	0.006478233	0.0059401877	0.0054063075	0.004880296	0.0043658586	0.003866701	0.0033865278	0.0029290472	0.0025022617	0.0021314556	0.0018193478	0.0015649535	0.0013672902	0.0012253729	0.0011382173	0.0011048391	0.0011242555	0.0011954805	0.0013175316	0.0014894244	0.0017101731	0.0019787962	0.0022943069	0.002655724	0.0030620624	0.0035081776	0.003941115	0.004343521	0.0047134385	0.0050489013	0.0053479453	0.005608612	0.0058289347	0.006006954	0.006140705	0.006228225	0.0062675513	0.006256722	0.0061937734	0.0060767424	0.0059036687	0.005672586	0.0053816442	0.005035888	0.0046420167	0.0042043454	0.003727178	0.0032148277	0.002671608	0.0021018214	0.0015097859	0.00089980284	0.0002761874	-0.0003567471	-0.0009946986	-0.001633349	-0.0022598975	-0.002833738	-0.0033505708	-0.0038108937	-0.0042151925	-0.004563965	-0.0048576985	-0.0050968844	-0.005282017	-0.0054135863	-0.0054920856	-0.0055180048	-0.0054918365	-0.0054140724	-0.005285205	-0.0051057218	-0.0048761214	-0.0045968913	-0.0042685247	-0.0038915079	-0.003466342	-0.0029940766	-0.002498565	-0.0019946098	-0.0014854369	-0.00097427086	-0.00046435796	4.1077645e-5	0.0005388032	0.0010255936	0.0014982037	0.0019534081	0.002387981	0.0027986781	0.0031822736	0.0035355405	0.003855219	0.0041278894	0.0043452997	0.004509339	0.0046218904	0.0046848427	0.0047000833	0.004669499	0.0045949784	0.004478405	0.00432167	0.0041266596	0.0038952604	0.0036293557	0.00333084	0.0030015968	0.002643509	0.0022584724	0.0018483703	0.0014150832	0.0009605105	0.0004865328	-4.9616024e-6	-0.0004980491	-0.0009751853	-0.0014330576	-0.0018683539	-0.0022777452
0.0	6.202617e-5	0.00023044822	0.0004921059	0.0008483742	0.0012927387	0.0018180726	0.0024069143	0.0030452374	0.0037280133	0.0044502146	0.005206812	0.005992778	0.0068005244	0.0075931293	0.008356529	0.009086368	0.009778285	0.010427924	0.011030928	0.011582936	0.012079594	0.0125165405	0.01288329	0.01316189	0.0133531885	0.013459046	0.013481332	0.013421908	0.013282641	0.013065394	0.012772034	0.012404422	0.011964429	0.011453916	0.010879967	0.010278474	0.009659583	0.009027745	0.0083874045	0.0077430056	0.0070989947	0.0064598196	0.0058299247	0.0052137556	0.0046157576	0.004040375	0.0034920573	0.0029804257	0.0025359273	0.0021618328	0.0018569509	0.0016200944	0.0014500722	0.0013456945	0.0013057719	0.0013291144	0.0014145321	0.0015608359	0.0017668359	0.0020313405	0.0023531634	0.0027311104	0.003163997	0.0036506308	0.0041848607	0.0047035073	0.0051858346	0.0056294654	0.0060320143	0.006391096	0.006704333	0.006969338	0.0071837315	0.0073451297	0.007451148	0.0074994056	0.0074875196	0.0074131065	0.0072737834	0.00706717	0.0067908796	0.006442667	0.006028732	0.005557194	0.005033222	0.0044619734	0.0038486135	0.0031983093	0.002516216	0.0018075042	0.0010773275	0.00033085482	-0.00042674696	-0.0011903248	-0.001954706	-0.0027045738	-0.003391366	-0.0040099397	-0.0045608897	-0.005044797	-0.005462256	-0.0058138487	-0.0061001633	-0.00632179	-0.0064793136	-0.006573325	-0.006604408	-0.0065731523	-0.0064801453	-0.006325975	-0.0061112246	-0.00583649	-0.005502353	-0.0051094033	-0.004658222	-0.004149408	-0.0035842168	-0.0029911902	-0.002388043	-0.0017786364	-0.0011668315	-0.00055651314	4.8457816e-5	0.0006442121	0.0012268891	0.0017926036	0.0023374946	0.0028577005	0.0033493375	0.0038085447	0.0042314585	0.0046141767	0.0049406295	0.0052009355	0.005397357	0.005532146	0.0056075645	0.005625871	0.005589323	0.0055001816	0.005360702	0.005173146	0.0049397713	0.004662838	0.0043445975	0.0039873193	0.0035932562	0.0031646632	0.0027038078	0.0022129454	0.0016943258	0.0011502231	0.00058288744	-5.420802e-6	-0.00059564173	-0.0011667749	-0.0017148547	-0.002235916	-0.0027259728
0.0	6.203715e-5	0.0002451642	0.0005375541	0.0009402029	0.0014461847	0.002047155	0.0027206447	0.0034488835	0.004226401	0.0050477274	0.005907391	0.0067999233	0.007717	0.008617487	0.00948547	0.010315827	0.011103429	0.0118431505	0.012529868	0.013158452	0.0137237795	0.014220724	0.014637356	0.01495365	0.015170627	0.015290448	0.015315275	0.015247262	0.015088576	0.014841372	0.014507812	0.014090054	0.0135902595	0.0130105885	0.0123590585	0.011676018	0.010972945	0.010254909	0.00952698	0.008794228	0.008061723	0.0073345373	0.0066177417	0.005916404	0.005235596	0.0045803864	0.00395585	0.0033729814	0.0028666267	0.0024405243	0.0020933049	0.0018236033	0.0016300506	0.0015112789	0.001465921	0.0014926094	0.0015899746	0.0017566524	0.0019912722	0.0022924654	0.0026588682	0.0030891085	0.0035818233	0.0041356427	0.0047435765	0.005333995	0.0058833533	0.006388911	0.0068479176	0.0072576227	0.0076152845	0.007918152	0.008163481	0.008348523	0.008470529	0.008526754	0.008514449	0.008430867	0.0082732625	0.008038888	0.0077249934	0.0073289913	0.0068581086	0.0063216933	0.005725629	0.005075787	0.004378047	0.0036382903	0.0028623857	0.0020562198	0.0012256579	0.00037658442	-0.00048511915	-0.0013535867	-0.00222293	-0.003075734	-0.0038568084	-0.004560308	-0.0051869103	-0.0057372735	-0.0062120734	-0.006611971	-0.0069376356	-0.007189736	-0.0073689367	-0.0074759102	-0.0075113187	-0.007475833	-0.0073701185	-0.0071948455	-0.0069506746	-0.0066382834	-0.0062583336	-0.005811494	-0.005298425	-0.004719807	-0.0040770667	-0.0034026569	-0.0027167217	-0.002023653	-0.0013278422	-0.0006337091	5.4355933e-5	0.0007319508	0.0013946841	0.0020381368	0.0026579173	0.003249633	0.0038088663	0.004331225	0.004812314	0.0052476963	0.005619086	0.005915239	0.006138726	0.0062921103	0.0063779643	0.006398856	0.0063573536	0.006256027	0.0060974434	0.0058841733	0.005618786	0.00530385	0.0049419277	0.0045355987	0.0040874267	0.0035999746	0.0030758225	0.0025175351	0.0019276713	0.001308817	0.0006635317	-5.613941e-6	-0.0006769412	-0.0013265633	-0.001949969	-0.0025426475	-0.003100065
0.0	6.0549562e-5	0.00025054064	0.00056850613	0.0010067951	0.0015579959	0.0022149137	0.0029525782	0.0037501208	0.0046013766	0.005500184	0.006440378	0.0074157952	0.0084172515	0.009400834	0.01034938	0.011257157	0.012118428	0.012927458	0.013678515	0.014365861	0.014983764	0.015526486	0.01598103	0.016325915	0.016562315	0.01669262	0.01671922	0.01664451	0.01647088	0.016200723	0.01583643	0.015380391	0.014835001	0.01420265	0.013492046	0.012746786	0.011979335	0.011195254	0.0104001025	0.009599439	0.008798824	0.00800382	0.0072199837	0.006452876	0.005708057	0.0049910834	0.0043075206	0.003669446	0.0031151732	0.0026488067	0.0022688345	0.0019737473	0.0017620329	0.0016321806	0.0015826782	0.0016120163	0.001718681	0.0019011645	0.0021579536	0.002487536	0.0028884038	0.0033590414	0.003897943	0.004503595	0.005168361	0.0058141756	0.0064153457	0.006968843	0.007471625	0.007920654	0.008312896	0.008645311	0.0089148665	0.0091185225	0.00925324	0.009315986	0.0093037225	0.009213411	0.009042014	0.0087864995	0.008443824	0.008011131	0.0074964673	0.0069101546	0.0062586265	0.005548308	0.0047856295	0.003977027	0.0031289193	0.0022477468	0.0013399263	0.00041189513	-0.0005299124	-0.001479079	-0.0024291629	-0.003361135	-0.0042147203	-0.004983535	-0.005668319	-0.0062697916	-0.006788691	-0.0072257402	-0.0075816684	-0.007857207	-0.008053084	-0.008170029	-0.00820877	-0.0081700375	-0.00805456	-0.007863068	-0.0075962837	-0.007254947	-0.006839782	-0.0063515175	-0.0057908753	-0.0051586	-0.004456249	-0.0037192784	-0.0029696976	-0.002212307	-0.0014519056	-0.0006933241	5.8638354e-5	0.0007991715	0.0015234757	0.002226721	0.0029041078	0.0035508352	0.004162075	0.0047330274	0.005258889	0.0057348087	0.006140795	0.0064645517	0.006708887	0.0068766037	0.0069705113	0.006993417	0.006948129	0.0068374537	0.006664197	0.006431169	0.006141176	0.005797026	0.005401519	0.0049574752	0.0044676946	0.003934979	0.0033621483	0.0027520044	0.002107344	0.0014309937	0.00072575	-5.577415e-6	-0.00073929515	-0.0014492958	-0.002130648	-0.0027784207	-0.0033876584
0.0	5.932936e-5	0.00025101478	0.0005856716	0.0010464945	0.0016253584	0.002316893	0.0030955574	0.0039385543	0.0048389584	0.005789845	0.0067842877	0.007815363	0.008873039	0.009911709	0.01091348	0.01187223	0.0127818305	0.013636158	0.0144290915	0.015154502	0.015806269	0.016378265	0.016856875	0.017219873	0.017468538	0.0176054	0.017632997	0.01755387	0.017370552	0.017085578	0.016701486	0.016220812	0.015646094	0.014979867	0.014231256	0.01344579	0.012636562	0.0118094655	0.010970395	0.010125241	0.0092798965	0.00844026	0.0076122195	0.00680167	0.0060145035	0.005256613	0.004533894	0.0038591623	0.003273095	0.0027800417	0.002378389	0.002066527	0.0018428409	0.001705719	0.001653547	0.0016847138	0.0017976048	0.0019906098	0.0022621145	0.0026105042	0.00303417	0.0035314944	0.004100871	0.004740684	0.005442868	0.006125187	0.0067605474	0.0073457276	0.007877488	0.008352594	0.008767821	0.009119929	0.009405692	0.009621874	0.009765243	0.009832567	0.009820613	0.009726149	0.009545944	0.0092767645	0.008915376	0.008458737	0.007915444	0.007296457	0.006608582	0.005858605	0.0050533256	0.004199546	0.0033040494	0.002373643	0.0014151103	0.00043525427	-0.0005591243	-0.0015612424	-0.0025642917	-0.0035481835	-0.004449317	-0.0052609593	-0.00598389	-0.0066188704	-0.007166679	-0.0076280804	-0.008003844	-0.0082947435	-0.0085015455	-0.008625025	-0.008665946	-0.008625083	-0.008503204	-0.008301081	-0.008019479	-0.0076591764	-0.007220939	-0.0067055374	-0.006113733	-0.0054463134	-0.004704921	-0.003926976	-0.0031357068	-0.00233618	-0.0015334627	-0.00073265424	6.117903e-5	0.00084295875	0.0016076182	0.0023500584	0.0030652124	0.003748012	0.0043933606	0.0049961903	0.0055514304	0.006053961	0.006482665	0.006824552	0.00708259	0.0072597344	0.007358953	0.0073832087	0.0073354645	0.0072186864	0.007035834	0.0067898743	0.0064837704	0.006120486	0.005702978	0.0052342224	0.0047171754	0.004154795	0.0035500578	0.002905922	0.0022253403	0.0015112959	0.00076674164	-5.3567774e-6	-0.0007799841	-0.001529576	-0.0022489252	-0.0029328251	-0.003576043
0.0	5.8981615e-5	0.00025040138	0.0005892446	0.0010566137	0.0016445563	0.00234872	0.0031434747	0.0040051155	0.0049262624	0.0058995406	0.006917573	0.007972981	0.009055224	0.0101176035	0.011141858	0.012121744	0.013051016	0.013923428	0.01473274	0.015472703	0.016137071	0.016719606	0.0172066	0.017575882	0.01782877	0.017967831	0.017995637	0.01791476	0.01772777	0.017437238	0.017045736	0.01655583	0.015970098	0.015291107	0.01452809	0.013727117	0.012901509	0.012057322	0.011200598	0.010337386	0.009473733	0.008615691	0.0077693067	0.006940627	0.0061357007	0.005360574	0.0046212994	0.0039310306	0.0033315197	0.0028272243	0.002416479	0.002097621	0.0018689856	0.0017289073	0.0016757215	0.0017077647	0.0018233707	0.0020208764	0.0022986175	0.0026549266	0.003088144	0.003596599	0.0041786334	0.0048325807	0.0055501955	0.0062475847	0.0068970984	0.007495431	0.008039261	0.008525272	0.008950153	0.0093105845	0.009603255	0.009824849	0.009972047	0.010041538	0.010030004	0.009934132	0.009750606	0.009476109	0.009107328	0.008641138	0.008086344	0.0074541653	0.00675156	0.0059854705	0.005162852	0.0042906594	0.003375832	0.0024253323	0.0014460966	0.00044508354	-0.00057075114	-0.0015944699	-0.0026191096	-0.003624147	-0.004544638	-0.005373708	-0.0061121564	-0.0067607607	-0.0073203184	-0.0077916104	-0.008175425	-0.008472554	-0.008683782	-0.008809901	-0.008851694	-0.008809951	-0.00868546	-0.008479011	-0.008191384	-0.007823379	-0.0073757772	-0.006849368	-0.0062449304	-0.00556327	-0.0048060645	-0.0040115244	-0.0032033646	-0.0023867618	-0.0015668905	-0.0007489591	6.185831e-5	0.00086037506	0.001641416	0.002399774	0.003130274	0.0038277386	0.004486964	0.005102773	0.0056699887	0.0061833784	0.006621366	0.0069706705	0.007234323	0.0074153435	0.007516763	0.007541607	0.0074929036	0.007373681	0.007186962	0.006935777	0.006623154	0.0062521193	0.005825692	0.005346913	0.004818802	0.0042443797	0.003626686	0.0029687432	0.002273567	0.0015442045	0.00078367157	-5.002594e-6	-0.0007962643	-0.0015619554	-0.002296756	-0.002995347	-0.003652382
0.0	5.959883e-5	0.00025003584	0.0005789265	0.0010351005	0.001612276	0.0023057477	0.0030896212	0.003940218	0.004850247	0.0058124186	0.006819442	0.007864027	0.008935656	0.009986962	0.010999622	0.011967578	0.012884766	0.013745125	0.014542597	0.01527112	0.01592463	0.016497068	0.01697523	0.01733783	0.017586153	0.017722676	0.017749878	0.017670244	0.017486252	0.017200384	0.016815122	0.016332947	0.015756339	0.015087781	0.014336279	0.013546973	0.012732984	0.011900322	0.011054984	0.010202974	0.009350292	0.008502945	0.007666933	0.0068482575	0.00605292	0.005286923	0.004556272	0.0038740097	0.003281507	0.0027831714	0.0023773436	0.0020623673	0.0018365821	0.0016983291	0.0016459498	0.0016777863	0.0017921781	0.0019874682	0.0022619974	0.0026141051	0.0030421363	0.0035444268	0.004119324	0.0047651674	0.0054738056	0.006162462	0.006803857	0.0073947273	0.007931798	0.008411792	0.008831449	0.009187489	0.009476645	0.009695645	0.009841217	0.009910091	0.009898994	0.009804656	0.009623805	0.00935317	0.008989479	0.008529651	0.007982312	0.0073585077	0.006665117	0.005909001	0.0050970335	0.0042360886	0.0033330256	0.0023947258	0.0014280452	0.00043986193	-0.0005629496	-0.0015735324	-0.0025850039	-0.0035770994	-0.0044857217	-0.0053040874	-0.0060329884	-0.006673194	-0.0072254934	-0.0076906607	-0.008069476	-0.008362722	-0.008571175	-0.008695621	-0.008736834	-0.008695597	-0.008572688	-0.008368891	-0.008084978	-0.007721739	-0.0072799493	-0.006760389	-0.006163831	-0.0054910704	-0.0047437684	-0.00395962	-0.003162026	-0.0023560934	-0.0015469291	-0.0007396725	6.0570193e-5	0.00084868097	0.0016195528	0.0023680471	0.0030890568	0.0037774737	0.0044281613	0.0050360123	0.0055959155	0.0061027096	0.0065350863	0.006879929	0.007140227	0.0073189633	0.007419128	0.0074437084	0.007395692	0.007278067	0.0070938193	0.0068459385	0.0065374128	0.0061712293	0.0057503683	0.0052778306	0.004756597	0.004189648	0.0035799858	0.0029305918	0.0022444425	0.0015245457	0.00077387807	-4.5706515e-6	-0.00078557647	-0.0015413435	-0.0022666205	-0.0029561562	-0.0036046728
